id_student,code_module,code_presentation,final_result,gender,age_band,disability,cluster,pca_x,pca_y
534371,EEE,2013J,Pass,M,35-55,N,1,1.8101847174401746,0.20382801120262586
535259,EEE,2013J,Distinction,M,0-35,N,1,2.360652477998912,-0.8975401888426195
537929,EEE,2013J,Pass,M,0-35,N,1,1.3607565498671244,-0.38127846360858925
538040,EEE,2013J,Fail,F,0-35,N,2,0.3309668981281144,-0.6051655124227086
538887,EEE,2013J,Pass,M,35-55,N,2,1.1669413893124598,-0.6545170731211766
539063,EEE,2013J,Pass,F,0-35,N,2,0.6585389920978144,-1.1657842369088656
539695,EEE,2013J,Fail,M,0-35,Y,0,-1.0579462336400902,-0.7462093739702348
539775,EEE,2013J,Withdrawn,M,0-35,N,0,-1.8017246805522882,-0.8216960060609335
539990,EEE,2013J,Pass,M,0-35,N,2,0.02433076023690494,-1.2475718568258851
541040,EEE,2013J,Fail,M,0-35,N,2,0.6673454917063759,-1.020200133052364
541174,EEE,2013J,Pass,M,0-35,N,2,0.2600632440318007,0.30719305490720883
543417,EEE,2013J,Pass,M,0-35,N,2,0.13780273003261967,-0.6693571175657705
543474,EEE,2013J,Pass,M,0-35,N,2,-0.381705914624502,-0.24242369937485655
543576,EEE,2013J,Fail,M,0-35,N,0,-2.0427509080696664,-1.3075250364928601
544383,EEE,2013J,Distinction,M,35-55,N,2,0.9659802298877892,-0.5543122246677693
544791,EEE,2013J,Pass,M,0-35,N,2,-0.0317831122926428,-0.6528957543609804
545740,EEE,2013J,Distinction,M,0-35,N,2,1.1479804065645074,-0.5012282391943883
545758,EEE,2013J,Pass,M,0-35,N,2,-0.1749260112900181,0.8418036933865097
546604,EEE,2013J,Pass,M,0-35,N,2,0.8753588467503849,-0.5332187130049625
547173,EEE,2013J,Distinction,M,0-35,N,2,0.8498327686556142,-1.2240324204597461
547424,EEE,2013J,Pass,M,0-35,N,2,1.2092379425242263,-0.4284377613732866
548861,EEE,2013J,Pass,M,0-35,N,2,0.8282675614502367,-0.502428549017871
548992,EEE,2013J,Withdrawn,M,0-35,N,2,-0.6167015460220387,-0.7757317125138412
548994,EEE,2013J,Pass,M,0-35,N,2,0.7631022929235897,0.9863532027473213
549139,EEE,2013J,Withdrawn,M,0-35,N,0,-1.6717204425109309,-1.339817334489811
549262,EEE,2013J,Pass,M,0-35,N,2,0.13892383962870625,-0.594639173989833
549681,EEE,2013J,Pass,M,0-35,Y,2,1.304771110616363,-0.9624757335438835
549960,EEE,2013J,Distinction,M,35-55,N,1,1.8080910555562135,-0.34582901780326125
550025,EEE,2013J,Pass,M,0-35,N,2,1.0516026240589322,-0.4875079453766991
550059,EEE,2013J,Fail,M,0-35,N,2,0.4602731790745708,-0.7408475167421754
550393,EEE,2013J,Pass,M,0-35,N,2,0.3134610730253228,-0.7042176831435208
551017,EEE,2013J,Pass,F,0-35,N,2,0.19472445340456396,-1.2385841924123444
551182,EEE,2013J,Withdrawn,M,0-35,N,0,-1.8709051109330406,-0.790791339934769
551430,EEE,2013J,Withdrawn,M,0-35,N,2,-0.45628206696961016,0.27061391981050487
552485,EEE,2013J,Fail,M,0-35,N,2,0.675722927617163,-1.4054385646240128
552795,EEE,2013J,Pass,M,0-35,N,2,0.8563590626071482,-0.5066884489765555
553568,EEE,2013J,Withdrawn,M,35-55,N,2,0.10775348351411992,-0.713502259219891
553943,EEE,2013J,Fail,M,0-35,N,2,-0.1731141014646433,-1.3242921891337096
554052,EEE,2013J,Distinction,M,0-35,N,1,1.960448429071099,-0.9275775948837828
554132,EEE,2013J,Fail,M,0-35,Y,2,-0.28944031445211743,-0.7902329687437462
554235,EEE,2013J,Withdrawn,M,35-55,N,2,-0.04082786080383497,-0.7093567901414052
554459,EEE,2013J,Fail,M,0-35,N,2,-0.551753526879594,-0.7449740269338427
554583,EEE,2013J,Pass,M,0-35,N,2,0.7182122365409815,-0.015069670508365435
554999,EEE,2013J,Withdrawn,M,0-35,Y,0,-2.186763159717723,0.2624789661168887
555020,EEE,2013J,Withdrawn,M,0-35,N,0,-2.750773820542296,-1.257322416896391
555228,EEE,2013J,Pass,M,0-35,Y,2,1.118639895470407,-0.46850438294738606
555447,EEE,2013J,Pass,M,0-35,N,2,0.5359790806480399,-0.6514648136178188
555925,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8858852140998565,-0.22196272945452558
556109,EEE,2013J,Pass,M,0-35,N,1,1.8855797837655262,-0.2867868329638122
556177,EEE,2013J,Pass,M,35-55,N,2,0.623030880558538,-0.028740188433151508
556211,EEE,2013J,Pass,M,35-55,N,1,1.597073358612318,-0.4225833558259753
556231,EEE,2013J,Fail,F,0-35,N,2,0.7314586243827037,-1.1896077665284945
556450,EEE,2013J,Fail,M,0-35,Y,0,-2.0216321280854506,-0.27953316816749685
556521,EEE,2013J,Pass,M,0-35,Y,2,0.7405979155459506,-0.5425803226334743
556645,EEE,2013J,Pass,M,35-55,N,1,1.7746633802432705,-0.2885221796890518
556709,EEE,2013J,Fail,M,0-35,N,2,0.8909228966538615,-0.538745177245869
556742,EEE,2013J,Fail,M,0-35,N,0,-1.9135362886682665,-1.3255631975257853
556836,EEE,2013J,Withdrawn,M,0-35,N,0,-3.0209966076574166,0.8133969579873397
557147,EEE,2013J,Pass,M,0-35,N,2,0.034639486984029494,0.4738049707543381
557415,EEE,2013J,Pass,M,0-35,N,2,1.0079541204871532,-0.5846801434382868
557490,EEE,2013J,Fail,M,0-35,N,2,0.21994424271652122,-0.8962806635462021
558054,EEE,2013J,Pass,M,0-35,N,2,1.489247106707667,-1.0746808366018863
558444,EEE,2013J,Fail,F,0-35,N,2,-0.12701258413671535,1.35668776424877
558463,EEE,2013J,Pass,M,0-35,N,2,0.2959033256000335,-0.6484680643812026
559519,EEE,2013J,Fail,M,0-35,N,0,-2.1528168428405703,-1.2862294546698145
559551,EEE,2013J,Fail,M,0-35,N,2,0.3805912568626562,-1.2303056055003172
559617,EEE,2013J,Pass,F,0-35,Y,2,0.697643870640335,-0.17702373224068763
559645,EEE,2013J,Fail,M,0-35,N,0,-1.5486901739000174,-0.7960812225917041
559758,EEE,2013J,Pass,M,35-55,N,2,-0.17032299523151084,-1.2432079005920975
559912,EEE,2013J,Pass,M,0-35,N,2,1.1964557226863033,-0.5027840272415011
560326,EEE,2013J,Withdrawn,M,35-55,N,2,-0.7857299901145226,-0.2818300188442867
560502,EEE,2013J,Fail,M,35-55,Y,2,0.5580570206343686,-1.2372730383389903
560723,EEE,2013J,Pass,M,0-35,N,2,1.2633476713711662,-0.9497193762293046
560734,EEE,2013J,Fail,M,0-35,N,2,0.6555201643112916,0.3634127561381167
560784,EEE,2013J,Pass,M,0-35,N,1,2.0140402196243588,-0.3914661350645323
560876,EEE,2013J,Pass,M,0-35,N,2,0.09471666850649482,-0.6718285724268798
560924,EEE,2013J,Withdrawn,M,0-35,N,0,-2.2957241442625635,-0.7850826673685974
560928,EEE,2013J,Pass,M,0-35,N,2,0.8055689351436572,-0.5560134967664477
561054,EEE,2013J,Fail,M,0-35,N,2,-0.023503736142946062,-0.812952815635567
561192,EEE,2013J,Pass,M,0-35,N,2,0.6051115314578389,-0.20062637520224497
561208,EEE,2013J,Fail,M,0-35,N,2,0.20566735595719343,-1.1704882329931263
561519,EEE,2013J,Withdrawn,M,0-35,N,2,0.0755916057045849,-0.6416190055974031
561740,EEE,2013J,Withdrawn,M,0-35,N,0,-1.644570898653656,-1.3130811419057213
561787,EEE,2013J,Withdrawn,M,0-35,N,0,-2.4941138863292065,0.25646246416698426
561826,EEE,2013J,Pass,F,0-35,N,2,1.0464201421909132,-1.0224881621369548
562315,EEE,2013J,Withdrawn,M,0-35,Y,0,-2.1571631995104683,-0.7863381366259753
562675,EEE,2013J,Withdrawn,M,0-35,N,0,-2.750773820542296,-1.257322416896391
563418,EEE,2013J,Distinction,F,0-35,N,1,1.674050559593674,0.12380234720100822
563666,EEE,2013J,Pass,M,0-35,N,2,0.13400304177982675,-0.605531920812295
563967,EEE,2013J,Pass,M,0-35,N,2,0.6307102653448367,-0.5154564932179468
563990,EEE,2013J,Withdrawn,M,0-35,N,0,-1.633256581534828,-0.8220160996495317
564444,EEE,2013J,Withdrawn,M,0-35,N,2,-0.7819517897423519,-0.895787454161504
564700,EEE,2013J,Pass,M,0-35,N,1,1.4168333119211607,0.6213506150393994
564714,EEE,2013J,Pass,M,0-35,Y,2,0.38727727696966546,-1.1387822255600633
564894,EEE,2013J,Distinction,M,35-55,N,2,1.2606955806993008,-0.5191240034401485
565275,EEE,2013J,Withdrawn,M,0-35,N,0,-3.0209966076574166,0.8133969579873397
565561,EEE,2013J,Fail,M,35-55,N,2,-0.6830384220234231,-0.8215643063473858
565883,EEE,2013J,Pass,M,0-35,N,1,2.702236951573962,-0.18740576449461535
566071,EEE,2013J,Fail,M,0-35,N,2,-0.05277051875593553,-0.6988287666500086
566201,EEE,2013J,Pass,M,0-35,N,2,0.9103667879202876,-0.445709892167794
566306,EEE,2013J,Withdrawn,M,35-55,N,0,-2.8183295173210765,-0.7396425731754583
566310,EEE,2013J,Distinction,M,35-55,N,1,3.6129510863325836,0.059808333556709156
566664,EEE,2013J,Pass,M,0-35,N,2,1.0682298117346951,0.03295952209286131
566970,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
567752,EEE,2013J,Pass,M,0-35,Y,2,1.1580426541981823,-0.4871300670726499
567779,EEE,2013J,Fail,M,0-35,N,2,-0.2512936549757897,-1.3439112174674148
567892,EEE,2013J,Fail,M,35-55,N,0,-1.5226469927583555,-0.6629126029289854
567950,EEE,2013J,Fail,M,35-55,N,2,0.7152403603727364,-0.5187954163918295
568751,EEE,2013J,Withdrawn,M,0-35,N,0,-2.9534409108786366,0.295717114266407
568813,EEE,2013J,Pass,M,0-35,N,2,0.4803476989296402,-0.6400267570419572
569342,EEE,2013J,Pass,M,0-35,N,1,1.3976900093855673,0.9943246505261726
569358,EEE,2013J,Pass,M,0-35,N,2,0.1339878360883353,-1.267918804508891
569560,EEE,2013J,Pass,M,0-35,N,2,0.31946642739127035,-0.11052118257951567
569694,EEE,2013J,Distinction,M,0-35,N,2,1.1160494895462085,-0.5203752214740753
569706,EEE,2013J,Pass,M,0-35,Y,2,0.10463503409575059,0.3758991742647334
570377,EEE,2013J,Withdrawn,M,0-35,N,2,0.17097475405796467,-0.7153380564815435
570414,EEE,2013J,Fail,M,0-35,N,2,-0.02146238518455542,-0.6916772849367026
570448,EEE,2013J,Fail,M,0-35,N,2,-0.30919533113540126,-1.2583392074648105
570453,EEE,2013J,Pass,M,0-35,N,2,0.04993612548147766,-1.2169003849995668
570488,EEE,2013J,Withdrawn,M,0-35,N,2,0.5564720855444603,-0.7223276168483056
570626,EEE,2013J,Pass,M,0-35,N,2,0.7565184685231581,-1.2851006406281198
571186,EEE,2013J,Pass,M,0-35,N,1,1.4768615139545884,-0.3591187927185818
571443,EEE,2013J,Distinction,F,0-35,N,1,1.9673440111368774,-0.390951768854505
571448,EEE,2013J,Pass,F,0-35,N,2,0.15922443223204746,-0.7391583316307377
571595,EEE,2013J,Fail,M,0-35,N,2,0.4077756979879306,-0.052636423801388624
571610,EEE,2013J,Pass,M,0-35,N,2,1.0813700878541714,0.43327771674972093
571617,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
571620,EEE,2013J,Pass,M,0-35,N,2,0.6817019133759404,-0.512206024029352
571686,EEE,2013J,Pass,M,0-35,N,2,0.9939971483793123,-0.5559614042980089
571710,EEE,2013J,Withdrawn,M,0-35,N,0,-2.037997536970032,-0.8085564406048374
571711,EEE,2013J,Withdrawn,M,0-35,N,2,-0.621652945249531,-0.9231767000876322
571754,EEE,2013J,Withdrawn,M,0-35,N,0,-2.750773820542296,-1.257322416896391
571818,EEE,2013J,Distinction,M,0-35,N,2,0.611554471142722,-0.6129452343157598
571963,EEE,2013J,Withdrawn,M,0-35,N,0,-1.9691307234006077,-0.3009941485928051
571992,EEE,2013J,Fail,M,0-35,N,2,0.10542252785776446,0.4206414950218635
572021,EEE,2013J,Fail,M,0-35,N,0,-1.360297268253053,-0.8359960809624934
572024,EEE,2013J,Pass,M,0-35,N,2,0.6581133510584662,-0.5868948915651253
572080,EEE,2013J,Fail,M,0-35,N,2,-0.10205816055677827,-0.8668463807129315
572146,EEE,2013J,Fail,M,0-35,N,0,-1.6777240109783578,-1.2964440006215474
572154,EEE,2013J,Withdrawn,M,0-35,N,2,0.06690449173788464,0.9052803643102096
572168,EEE,2013J,Withdrawn,M,0-35,N,2,1.1845722242097814,0.0068996900498479894
572186,EEE,2013J,Withdrawn,M,0-35,Y,0,-2.8183295173210765,-0.7396425731754583
572279,EEE,2013J,Fail,M,0-35,N,2,-0.11259303671372006,-0.21507988576743797
572303,EEE,2013J,Pass,M,0-35,N,2,0.9162089740533726,-0.008331182653981181
572396,EEE,2013J,Pass,M,0-35,N,2,1.645315098730169,-0.5023253108656802
572403,EEE,2013J,Fail,M,0-35,N,0,-2.2856557936956983,-1.2885011270615032
572515,EEE,2013J,Distinction,M,0-35,Y,2,1.4473701100019487,-0.48431818663860393
572570,EEE,2013J,Pass,M,0-35,N,2,1.165648304997726,-0.40700265888399884
572602,EEE,2013J,Pass,M,0-35,N,2,1.0167268439344308,-0.6655821758651473
572658,EEE,2013J,Withdrawn,M,35-55,N,0,-2.8183295173210765,-0.7396425731754583
572659,EEE,2013J,Withdrawn,M,0-35,N,0,-1.8217531277272576,-0.27813006822409037
572891,EEE,2013J,Pass,M,0-35,N,2,0.8060100710620857,-0.6248129691224358
572944,EEE,2013J,Fail,M,0-35,N,2,-0.5272793215410162,-0.71616565497132
573110,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
573153,EEE,2013J,Pass,M,0-35,N,2,0.8013450513999216,-0.003610809135248317
573200,EEE,2013J,Distinction,M,0-35,N,2,0.9738628276971854,-0.44439704122359497
573214,EEE,2013J,Pass,M,0-35,N,2,0.6394038828736662,-0.580707523947891
573242,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
573244,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
573292,EEE,2013J,Pass,M,0-35,N,1,1.6064171245156553,-0.07038224912741592
573336,EEE,2013J,Pass,M,0-35,N,2,1.231254854564912,-0.554209642351767
573377,EEE,2013J,Pass,M,0-35,N,2,1.3596056532624028,-0.42271364261055583
573440,EEE,2013J,Distinction,M,0-35,N,1,1.2558900717042327,0.6586627883051523
573462,EEE,2013J,Fail,F,35-55,N,2,0.40775030511363114,-0.6816804717670023
573547,EEE,2013J,Withdrawn,M,35-55,N,0,-1.8505402813128693,-0.3150962543193359
573550,EEE,2013J,Pass,M,0-35,N,2,0.08880888097878276,-1.1366051096377408
573593,EEE,2013J,Pass,M,35-55,N,2,1.040477084355071,-0.4750358840123021
573662,EEE,2013J,Pass,M,0-35,N,2,1.0528491266724755,-0.5683540534048747
573701,EEE,2013J,Withdrawn,M,0-35,N,0,-1.3037727027153645,0.7483011728528112
573742,EEE,2013J,Pass,M,0-35,N,2,0.07635992892035284,-0.7115000332882574
573920,EEE,2013J,Pass,M,0-35,N,2,0.7876505354821826,0.3959019775993703
573944,EEE,2013J,Withdrawn,F,0-35,N,0,-1.5145037901618026,2.2482448576336402
574038,EEE,2013J,Pass,M,0-35,N,1,1.5030475246155228,-0.36190256245555785
574101,EEE,2013J,Fail,M,35-55,N,0,-1.7232115610331906,-0.7980168468173489
574259,EEE,2013J,Distinction,M,0-35,N,2,0.6239641851713321,-1.1738861068092363
574399,EEE,2013J,Fail,M,35-55,N,0,-2.750773820542296,-1.257322416896391
574507,EEE,2013J,Pass,M,0-35,N,2,0.5712290649328282,-1.1915051898001947
574586,EEE,2013J,Pass,M,35-55,N,1,2.8008774932813134,0.36415977117102166
574608,EEE,2013J,Pass,M,35-55,N,1,1.8757360648163823,-0.4422987337051734
574670,EEE,2013J,Withdrawn,M,0-35,N,0,-2.5529080205837773,-0.7614597172925192
574830,EEE,2013J,Pass,F,0-35,N,2,1.2612533847742973,0.07395537826545662
574888,EEE,2013J,Fail,M,0-35,N,0,-2.5529080205837773,-0.7614597172925192
574983,EEE,2013J,Pass,M,35-55,N,2,0.4066719862243075,-0.683299603899688
575047,EEE,2013J,Pass,M,0-35,N,2,0.9901563574907349,-0.7053989482351486
575166,EEE,2013J,Pass,M,0-35,N,1,1.941150475850093,-0.3445946779304263
575208,EEE,2013J,Withdrawn,M,0-35,N,0,-2.424180399680341,-0.7732338981205987
575241,EEE,2013J,Pass,M,0-35,N,2,1.1750646075363758,-0.5202022997040987
575318,EEE,2013J,Fail,M,0-35,N,2,-1.132074918195795,-0.8072528444061717
575336,EEE,2013J,Pass,M,0-35,N,1,1.8161599287566437,-0.3202061018464739
575343,EEE,2013J,Fail,M,0-35,N,2,-0.10049519998095366,-1.32838824935225
575401,EEE,2013J,Distinction,M,0-35,N,2,0.39305504140253605,-0.7201995604418104
575419,EEE,2013J,Fail,M,0-35,N,2,0.2999650109862686,-0.08926004863104045
575469,EEE,2013J,Withdrawn,M,35-55,N,0,-2.8183295173210765,-0.7396425731754583
575545,EEE,2013J,Pass,M,0-35,N,2,0.9578266381131251,-0.5604700818598944
575553,EEE,2013J,Pass,M,0-35,N,1,3.0876688097986524,-0.55865353448712
575601,EEE,2013J,Withdrawn,M,0-35,N,2,-0.3420594398360685,-0.8079749755843656
575703,EEE,2013J,Pass,M,35-55,N,2,1.3704107627911033,-0.44397845510909445
575733,EEE,2013J,Distinction,M,35-55,N,1,2.3769010336070076,-0.256369682708924
575745,EEE,2013J,Pass,F,0-35,N,1,1.470514233912422,0.7847847857246842
575762,EEE,2013J,Pass,M,35-55,N,2,0.5291032513586127,-0.6124668538363198
575763,EEE,2013J,Pass,M,0-35,N,2,0.5797088065491973,-1.1702960007844474
575764,EEE,2013J,Pass,F,0-35,N,2,1.3854327784055158,-0.02247507816735223
576036,EEE,2013J,Pass,M,0-35,N,2,0.2196397569333221,-0.7080553847282071
576191,EEE,2013J,Fail,M,0-35,N,2,0.07477811876212151,0.31822861410655046
576202,EEE,2013J,Fail,M,35-55,N,0,-1.4634417695030661,-0.8484935513221339
576292,EEE,2013J,Fail,M,0-35,N,2,-0.42577048574176973,-0.8444951927898686
576298,EEE,2013J,Withdrawn,M,0-35,N,0,-2.750773820542296,-1.257322416896391
576301,EEE,2013J,Withdrawn,M,0-35,N,0,-2.037997536970032,-0.8085564406048374
576405,EEE,2013J,Pass,M,0-35,Y,2,0.6860334786386223,-0.5900319116428547
576409,EEE,2013J,Withdrawn,M,0-35,N,0,-2.4829557450717172,-0.2535990716008103
576439,EEE,2013J,Pass,M,0-35,N,2,0.8281422243473235,-1.066762144974375
576481,EEE,2013J,Withdrawn,F,0-35,N,0,-2.5529080205837773,-0.7614597172925192
576516,EEE,2013J,Pass,M,0-35,N,1,1.6185780437489332,-0.3682025018496606
576606,EEE,2013J,Withdrawn,M,0-35,N,2,-0.204639419400077,-0.21064294357530858
576631,EEE,2013J,Fail,M,0-35,N,2,-0.3547040734743784,-0.9474320056002822
576750,EEE,2013J,Pass,M,35-55,N,2,0.9137081007763107,-0.49738046989920803
576834,EEE,2013J,Withdrawn,M,0-35,N,0,-1.890586785004599,-0.8036177702200304
576909,EEE,2013J,Distinction,M,0-35,N,2,0.5787251852763037,-0.614484132215604
576962,EEE,2013J,Fail,M,0-35,N,2,0.5035797834472522,-0.6439443583945095
577148,EEE,2013J,Fail,M,0-35,N,2,0.6115451107461368,-1.1108102305403722
577235,EEE,2013J,Pass,M,35-55,N,2,0.8056205595815421,-0.05263745267148217
577352,EEE,2013J,Withdrawn,M,0-35,N,0,-2.9534409108786366,0.295717114266407
577427,EEE,2013J,Pass,M,0-35,N,2,0.4270744148309995,-0.18274248890556946
577551,EEE,2013J,Pass,M,0-35,N,2,0.6071664281992304,0.004411244559091125
577560,EEE,2013J,Fail,M,0-35,N,2,-0.5830873508073596,-0.8130140036895245
577603,EEE,2013J,Withdrawn,M,0-35,N,0,-2.9534409108786366,0.295717114266407
577686,EEE,2013J,Pass,M,0-35,N,2,0.5760854039305856,-0.5665649915849033
577735,EEE,2013J,Pass,M,0-35,N,1,1.6693292271722735,-0.3344871105285037
577784,EEE,2013J,Pass,F,0-35,N,2,0.764937814062251,-0.5099825196359671
577887,EEE,2013J,Withdrawn,M,0-35,N,0,-1.391695248933691,-0.32579608054330494
577995,EEE,2013J,Distinction,M,0-35,N,1,1.801785198836306,-0.3670122549532259
578000,EEE,2013J,Pass,M,0-35,N,2,0.3548047763713833,-0.6434526271420169
578034,EEE,2013J,Pass,M,0-35,N,1,2.291041883754057,-0.23918851367148666
578056,EEE,2013J,Fail,M,0-35,N,2,0.14540112721650766,-0.6879903704572944
578438,EEE,2013J,Pass,M,0-35,N,2,1.028741481994489,-0.48970049579167857
578450,EEE,2013J,Fail,F,0-35,N,2,0.5078202363536322,0.2777024519098366
578472,EEE,2013J,Fail,M,35-55,N,0,-1.059353926085082,-0.8475875496991934
578623,EEE,2013J,Withdrawn,M,0-35,N,2,-0.4648643823396579,0.2707681014408935
578654,EEE,2013J,Fail,M,0-35,N,2,0.23946431747464908,0.9294760451248716
578722,EEE,2013J,Withdrawn,M,0-35,N,0,-2.750773820542296,-1.257322416896391
578725,EEE,2013J,Fail,M,0-35,N,2,0.23748779404209727,-0.6135725551829083
578736,EEE,2013J,Pass,M,35-55,N,2,0.3339768430637334,-0.23447197717548066
578820,EEE,2013J,Pass,M,0-35,N,2,0.9830361214191664,-0.6409745761165625
579011,EEE,2013J,Pass,M,35-55,N,2,0.9803117248542755,-0.572686511875351
579027,EEE,2013J,Fail,M,0-35,N,2,0.11212460446303922,-0.28077095050928874
579098,EEE,2013J,Withdrawn,M,35-55,N,0,-2.9534409108786366,0.295717114266407
579130,EEE,2013J,Pass,M,0-35,Y,2,1.3255679892341028,-1.092247830381562
579199,EEE,2013J,Fail,F,0-35,N,0,-2.1771468782760954,-0.2742049592143785
579206,EEE,2013J,Fail,M,35-55,N,2,-0.8329006641971137,-0.8394427236790948
579321,EEE,2013J,Withdrawn,M,0-35,N,0,-3.0885523044361967,1.3310768017082726
579340,EEE,2013J,Distinction,M,0-35,N,2,0.6894017784351861,-0.07657410986377843
579343,EEE,2013J,Distinction,M,0-35,N,1,2.8814203907554683,-0.12372273417486085
579499,EEE,2013J,Withdrawn,M,0-35,N,0,-2.4613890595128716,-0.7612580940502345
579604,EEE,2013J,Fail,M,0-35,N,0,-2.750773820542296,-1.257322416896391
579723,EEE,2013J,Pass,M,35-55,N,2,1.0379880296510653,-0.5020588779495296
580372,EEE,2013J,Fail,M,0-35,N,2,-0.11360127099534323,-0.7844192838371176
580689,EEE,2013J,Withdrawn,M,35-55,Y,2,-0.1695019309561804,-0.1484145933407557
580719,EEE,2013J,Distinction,F,35-55,N,2,1.4183048943407688,-0.4972017877918652
580774,EEE,2013J,Fail,M,0-35,N,2,-0.12742887123468832,0.21720345436188646
580970,EEE,2013J,Pass,M,0-35,N,2,0.39034153572523017,-0.6366525493965779
581011,EEE,2013J,Withdrawn,M,0-35,N,2,0.4400020429124417,-1.151182195787019
581047,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8858852140998565,-0.22196272945452558
581123,EEE,2013J,Pass,M,0-35,N,2,0.03764827881121524,0.9327215540305963
581179,EEE,2013J,Pass,M,0-35,N,2,1.2218992504687274,-0.9225565382616673
581234,EEE,2013J,Pass,M,0-35,N,2,1.3100242066241168,-0.46498048690282356
581340,EEE,2013J,Distinction,M,0-35,N,2,1.5556398599776027,-0.45982093921033756
581438,EEE,2013J,Distinction,M,0-35,N,2,0.8888867817371126,-0.5259465628010307
581439,EEE,2013J,Fail,M,0-35,N,2,-0.7551000917786189,-0.824106115669474
581453,EEE,2013J,Withdrawn,F,0-35,N,0,-2.8183295173210765,-0.7396425731754583
581533,EEE,2013J,Pass,M,0-35,N,2,0.10127474925278487,-0.6623436851668756
581708,EEE,2013J,Pass,M,0-35,N,2,0.4019351481879149,-1.182041485620658
581716,EEE,2013J,Pass,F,0-35,N,2,0.29487168825993054,1.458356507304665
581744,EEE,2013J,Pass,M,0-35,N,2,0.7005844231980449,-0.6429548540346925
581914,EEE,2013J,Pass,M,0-35,N,2,0.16026240330904606,-0.12805708769476357
582087,EEE,2013J,Pass,M,0-35,N,1,1.526226816193972,0.1012736402274943
582170,EEE,2013J,Withdrawn,M,0-35,N,0,-1.9103553780092313,-0.8206289751125935
582514,EEE,2013J,Pass,M,35-55,N,2,0.33895073438995815,-0.7232123718271439
582723,EEE,2013J,Pass,M,35-55,N,1,1.5700508161571323,-0.42030586186674196
582768,EEE,2013J,Fail,M,0-35,Y,2,-1.203389783768134,-0.24445200855361146
582827,EEE,2013J,Pass,M,0-35,N,2,0.4544432246178712,-0.6207008437733519
582913,EEE,2013J,Distinction,M,0-35,N,2,0.9250141423525521,-0.5050528504897693
582983,EEE,2013J,Withdrawn,M,0-35,N,0,-1.7818991225914538,-0.8324777443605922
583032,EEE,2013J,Distinction,M,0-35,N,2,1.2023745731351088,-0.474591677005655
583052,EEE,2013J,Pass,M,0-35,N,2,1.271464686797123,-0.4363064829476205
583186,EEE,2013J,Fail,M,0-35,N,2,-0.03239100687783862,-0.17413450044992196
583192,EEE,2013J,Pass,F,0-35,N,1,1.2427948128514568,-0.0889908390002758
583238,EEE,2013J,Distinction,M,0-35,N,1,1.6639709381663554,-0.4161321646212913
583427,EEE,2013J,Withdrawn,F,0-35,N,0,-2.8183295173210765,-0.7396425731754583
583714,EEE,2013J,Pass,M,0-35,N,2,0.3782551449299039,-0.10742330059121726
583833,EEE,2013J,Withdrawn,M,0-35,N,0,-2.085915404377787,-0.7877450025218751
583839,EEE,2013J,Fail,M,35-55,N,2,0.0212027280090211,-0.7764561853873546
583844,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
583855,EEE,2013J,Pass,M,0-35,N,1,1.6702383056340568,-0.925687090080807
583933,EEE,2013J,Fail,M,35-55,N,2,-0.06677843979054408,-0.3965779205696403
584115,EEE,2013J,Withdrawn,M,0-35,N,0,-2.2951814132912456,-0.7849334905287592
584191,EEE,2013J,Pass,M,0-35,N,1,2.130395856124326,-0.303081699635166
584386,EEE,2013J,Pass,M,0-35,N,2,1.467415521066294,-0.9259861998429391
584414,EEE,2013J,Pass,M,35-55,N,1,2.0142180014876225,-0.5325225897336054
584443,EEE,2013J,Distinction,F,0-35,Y,1,1.5112466012973775,0.09838412714725554
584444,EEE,2013J,Withdrawn,M,0-35,N,0,-2.4712530454406902,-0.25666068385001567
584514,EEE,2013J,Withdrawn,M,0-35,N,0,-0.9873918042035111,-0.37456623130003003
584553,EEE,2013J,Pass,M,0-35,N,2,0.7690316836447593,-1.1244406128342044
584567,EEE,2013J,Fail,M,0-35,N,2,-0.6966856799632778,-0.8091007790745224
584913,EEE,2013J,Withdrawn,M,0-35,N,0,-1.5442722369331832,-0.8289953553025283
584923,EEE,2013J,Withdrawn,M,0-35,N,2,-0.2503271039457197,-0.8375620645389763
585011,EEE,2013J,Pass,M,0-35,N,2,0.7961650139350679,0.45760265054712723
585056,EEE,2013J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
585279,EEE,2013J,Distinction,M,0-35,N,1,2.5714400018348824,-0.2606600979374119
585433,EEE,2013J,Pass,M,0-35,N,2,1.3965277437252228,-0.40939324321664144
585455,EEE,2013J,Distinction,M,0-35,N,1,1.6070509968700015,-0.4291847195576474
585464,EEE,2013J,Pass,M,0-35,N,2,1.091271833992732,-0.5385738915444945
